Name;Min;Max;Calories;Gram_Prot;Gram_Fat;Gram_Carb
FAST FOODS,TACO SALAD W/CHILI CON CARNE 1.5 cup;0;10;111;667;503;1018
FAST FOODS,TOSTADA,W/BNS&CHS 1 piece;0;5;155;667;685;1842
FAST FOODS,TOSTADA,W/BNS,BF,&CHS 1 piece;0;14;148;715;753;1318
FAST FOODS,TOSTADA,W/BF&CHS 1 piece;0;0;193;1165;1003;1397
TOSTADA WITH GUACAMOLE 2 pieces;0;4;138;478;891;1227
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY; PLN 1 item";0;2;303;1513;1393;2989
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT 1 item";0;13;270;1349;129;2546
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT & VEG 1 sandwich";0;16;233;1158;1285;1827
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; PLN 1 item";0;1;308;1716;174;208
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY,W/ CONDMNT & VEG 1 sandwich";0;17;251;128;127;212
FST FOODS, CHSBRGR, REG, DOUBLE PATTY BUN, PLAIN 1 sandwich;0;14;305;1513;1393;2989
"FAST FOODS,CHSEBURGER; DBLE,REG,PATTY & BN; W/ CONDMNT & VEG 1 sandwich";0;10;285;1304;1547;233
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; PLN 1 item";0;16;305;1728;1702;208
"FAST FOODS,CHESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & BACON 1 item";0;6;282;1578;1586;1889
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG 1 sandwich";0;6;206;1159;1036;1681
"FAST FOODS,CHSBURGER; SINGLE,LRG PATTY; W/ CONDMNT,VEG & HAM 1 sandwich";0;15;286;1555;1897;1301
"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY,W/ CONDMNT & VEG 1 sandwich";0;13;273;1472;1692;1537
"FAST FOODS,CHEESEBURGER; TRIPLE,REG PATTY; PLN 1 item";0;3;310;182;1917;1616
FAST FOODS,CHICK FILLET SNDWCH,PLN 1 sandwich;0;1;283;1325;1618;2126
FAST FOODS,CHICK FILLET SNDWCH,W/CHS 1 sandwich;0;12;277;129;170;1824
FAST FOODS,EGG&CHS SNDWCH 1 sandwich;0;13;233;1069;133;1776
FAST FOODS,FISH SNDWCH,W/TARTAR SAU 1 sandwich;0;12;273;1072;1441;2596
FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS 1 sandwich;0;3;286;1126;1563;2603
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; PLN 1 item";0;18;295;1474;1124;3371
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT 1 item";0;11;258;1307;1007;2879
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT & VEG 1 item";0;17;254;1174;1225;2481
"FAST FOODS,HAMBURGER; DOUBLE,REG,PATTY; PLN 1 item";0;15;295;1708;1436;241
"FAST FOODS,HAMBURGER; DOUBLE,REG PATTY; W/ CONDMNT 1 item";0;17;268;148;151;1802
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; PLN 1 sandwich";0;15;311;1651;1673;2316
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG 1 sandwich";0;19;235;1185;1255;1835
"FAST FOODS,HAMBURGER; DOUBLE,LRG PATTY; W/ CONDMNT & VEG 1 sandwich";0;8;239;1517;1175;1782
FAST FOODS,HAMBURGER,LRG,TRIPLE PATTY,W/CONDMNT 1 sandwich;0;15;267;193;1601;1104
FAST FOODS,HAM&CHS SNDWCH 1 sandwich;0;5;241;1417;106;2284
FAST FOODS,HAM,EGG,&CHS SNDWCH 1 sandwich;0;14;243;1346;114;2164
FAST FOODS,HOTDOG,PLAIN 1 sandwich;0;17;247;106;1484;184
FAST FOODS,HOTDOG,W/CHILI 1 sandwich;0;3;260;1185;1179;2745
FAST FOODS,HOTDOG,W/CORN FLR COATING (CORNDOG) 1 sandwich;0;1;263;96;108;3188
FAST FOODS,RST BF SNDWCH,PLN 1 sandwich;0;3;249;1547;99;2406
SANDWICHES&BURGERS,RST BF SNDWCH W/CHS 1 sandwich;0;5;269;1831;1023;2578
SANDWICHES&BURGERS,STEAK SNDWCH 1 sandwich;0;3;225;1487;69;2547
FAST FOODS,SUBMARINE SNDWCH,W/COLD CUTS 1 submarine;0;15;200;958;817;2239
FAST FOODS,SUBMARINE SNDWCH,W/RST BF 1 submarine;0;14;190;1326;60;2051
FAST FOODS,SUBMARINE SNDWCH,W/TUNA SALAD 1 submarine;0;0;228;116;1093;2163
FAST FOODS,COLESLAW .75 cup;0;8;148;147;1108;1288
FAST FOODS,CORN ON THE COB W/BUTTER 1 ear;0;1;106;306;235;2188
FAST FOODS,HUSH PUPPIES 5 pieces;0;12;329;625;1486;4474
FAST FOODS,ONION RINGS,BREADED&FRIED 1 portion,  (8-9 onion rings);0;13;332;446;1869;3774
FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU 1 piece;0;2;160;494;971;1571
FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BACON 1 piece;0;16;151;616;866;1486
FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BROCCOLI 1 piece;0;15;119;403;632;1374
FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&CHILI 1 piece;0;1;122;588;553;1414
FAST FOODS,POTATO,BKD&TOPPED W/SOUR CRM&CHIVES 1 piece;0;11;130;221;739;1656
FST FOODS, POTATO, FRNCH FRIED IN VEG OIL 1 large;0;18;319;376;1705;3751
FAST FOODS,POTATO,MASHED .333 cup;0;5;83;231;121;1612
SIDE DISHES,POTATO SALAD .333 cup;0;4;114;153;603;1353
BURGER KING,VANILLA SHAKE 1 fluid ounce;0;14;168;319;874;1903
FAST FOODS,HAMBURGER,LRG,SINGLE PATTY,W/CONDMNT 1 item;0;17;256;1568;116;2214
PIZZA,CHS TOPPING,REG CRUST,FRZ,CKD 1 package,  24 oz pizza;0;0;268;1036;1228;2902
PIZZA,CHS TOPPING,RISING CRUST,FRZ,CKD 1 package,  29.25 oz pizza;0;6;260;1237;878;3291
PIZZA,MEAT & VEG TOPPING,REG CRUST,FRZ,CKD 1 package,  24.2 oz pizza;0;1;276;1128;1443;2514
PIZZA,MEAT & VEG TOPPING,RISING CRUST,FRZ,CKD 1 package,  34.98 oz pizza;0;19;271;1263;1175;2878
McDONALD'S,  Hamburger 1 item;0;18;252;1236;929;3069
FAST FOODS,CHICK,BREADED & FRIED,BNLESS PIECES,PLN 6 pieces;0;10;297;1559;1882;1632
FAST FOODS,CRISPY CHICK FILET SNDWCH,W/ LETUCE,TOMATO & MAYO 1 item;0;9;245;1242;117;2246
MCDONALD'S, FLT-O-FSH 1 item;0;7;275;1099;1347;2745
MCDONALD'S, CHEESEBURGER 1 item;0;11;263;1297;1179;2781
MCDONALD'S,QUARTER POUNDER 1 item;0;11;244;141;1155;2217
MCDONALD'S,QUARTER POUNDER W/ CHS 1 item;0;0;258;1459;1422;1995
MCDONALD'S,BIG MAC 1 item;0;9;257;1182;1496;2008
MCDONALD'S,FRENCH FR 1 small, serving;0;11;316;381;1612;3902
WENDY'S,CLASSIC SINGLE HAMBURGER,NO CHS 1 item;0;6;213;1263;106;1682
WENDY'S,CLASSIC SINGLE HAMBURGER,W/ CHS 1 item;0;17;221;1487;116;142
WENDY'S,JR. HAMBURGER,WO/ CHS 1 item;0;12;243;1262;875;2845
WENDY'S,JR. HAMBURGER,W/ CHS 1 item;0;6;256;1306;115;2497
WENDY'S,CLASSIC DOUBLE,W/ CHS 1 item;0;10;241;1652;142;1171
WENDY'S,HOMESTYLE CHICK FILLET SNDWCH 1 item;0;7;214;1378;81;2155
WENDY'S,ULTIMATE CHICK GRILL SNDWCH 1 item;0;1;179;1473;50;1888
WENDY'S,CHICK NUGGETS 5 pieces;0;0;334;1593;2317;1535
WENDY'S,FRENCH FR 1 kid's meal, Serving;0;2;319;389;1623;3944
WENDY'S,FROSTY DAIRY DSSRT 1 junior, 6 oz. cup;0;17;132;349;26;2362
BURGER KING, French Fries 1 medium, serving;0;17;331;35;174;4008
BURGER KING, Hamburger 1 item;0;16;275;1418;1217;2711
BURGER KING, CHSBRGR 1 item;0;17;286;1457;1481;2371
BURGER KING, WHOPPER, no cheese 1 item;0;5;233;1074;1284;1855
BURGER KING, WHOPPER, with cheese 1 item;0;16;250;1119;1533;167
Burger king, double whopper no cheese 1 item;0;14;252;1394;1566;1374
BURGER KING, DOUBLE WHOPPPER, with cheese 1 item;0;6;266;1447;1706;1352
BURGER KING, Chicken Tenders 4 pieces;0;2;289;1725;1667;1741
BURGER KING,CHICK WHOPPER SNDWCH 1 item;0;1;216;1177;1052;1867
BURGER KING,ORIGINAL CHICK SNDWCH 1 item;0;10;286;1257;154;2435
TACO BELL,ORIGINAL TACO W/ BF 1 item;0;4;236;1079;1348;1795
TACO BELL,SOFT TACO W/ BF 1 item;0;2;219;118;1035;1974
TACO BELL,SOFT TACO W/ CHICK 1 item;0;11;202;1433;732;1958
TACO BELL,SOFT TACO W/ STEAK 1 item;0;12;225;1181;121;1722
TACO BELL,BEAN BURRITO 1 item;0;7;204;79;685;2777
TACO BELL,BURRITO SUPREME W/ BF 1 item;0;3;189;805;805;2107
TACO BELL,BURRITO SUPREME W/ CHICK 1 item;0;1;179;984;642;2051
TACO BELL,BURRITO SUPREME W/ STEAK 1 item;0;3;183;913;727;2032
TACO BELL,NACHOS 1 item;0;17;366;515;2217;3638
TACO BELL,NACHOS SUPREME 1 item;0;2;246;759;1365;2309
TACO BELL,TACO SALAD 1 item;0;7;170;669;917;151
"PIZZA HUT 12"" CHS PIZZA,REG CRUST 1 slice";0;5;271;1193;1089;3122
"PIZZA HUT 12"" CHS PIZZA,THICK CRUST 1 slice";0;18;280;1173;1256;2993
"PIZZA HUT 12"" CHS PIZZA,THIN 'N CRISPY CRUST 1 slice";0;18;303;1529;141;2864
"PIZZA HUT 12"" PEPPERONI PIZZA,REG CRUST 1 slice";0;16;280;1286;1138;3155
"PIZZA HUT 12"" PEPPERONI PIZZA,THICK CRUST 1 slice";0;8;298;1197;1421;3049
"PIZZA HUT 12"" SUPER SUPREME PIZZA,REG CRUST 1 slice";0;14;243;109;1072;2562
"DOMINO'S 14"" Cheese Pizza, Classic Hand-Tossed Crust 1 slice";0;2;257;1098;839;3445
"DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust 1 slice";0;17;274;1136;1034;3393
"DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust 1 slice";0;3;315;1296;1682;2801
"DOMINO'S 14"" Pepperoni Pizza, Classic Hand-Tossed Crust 1 slice";0;13;270;116;1054;3229
"DOMINO'S 14"" Pepperoni Pizza, Ultimate Deep Dish Crust 1 slice";0;18;288;1211;1228;323
"DOMINO'S 14"" EXTRAVAGANZZA FEAST Pizza 1 slice";0;1;244;1033;111;2572
"PAPA JOHN'S 14"" CHS PIZZA,ORIGINAL CRUST 1 slice";0;0;260;1153;925;3274
"PAPA JOHN'S 14"" PEPPERONI PIZZA,ORIGINAL CRUST 1 slice";0;8;275;1197;1186;3004
"PAPA JOHN'S 14"" THE WORKS PIZZA,ORIGINAL CRUST 1 slice";0;16;240;1027;1021;2669
"PAPA JOHN'S 14"" CHS PIZZA,THIN CRUST 1 slice";0;8;295;1229;1566;2626
"LITTLE CAESARS 14"" ORIGINAL RND CHS PIZZA,REG CRUST 1 slice";0;10;265;1339;954;315
"LITTLE CAESARS 14"" ORIGINAL RND PEPPERONI PIZZA,REG CRUST 1 slice";0;4;273;1359;105;3101
"LITTLE CAESARS 14"" ORIGINAL RND MEAT & VEG PIZZA,REG CRUST 1 slice";0;7;243;1212;1135;231
"LITTLE CAESARS 14"" CHS PIZZA,LRG DEEP DISH CRUST 1 slice";0;8;263;1263;1022;301
"LITTLE CAESARS 14"" PEPPERONI PIZZA,LRG DEEP DISH CRUST 1 slice";0;6;265;1293;1081;2903
"LITTLE CAESARS 14"" CHS PIZZA,THIN CRUST 1 slice";0;18;309;1623;1699;2285
"PIZZA HUT 14"" CHS PIZZA,REG CRUST 1 slice";0;1;271;1175;1087;3163
"PIZZA HUT 14"" CHS PIZZA,THICK CRUST 1 slice";0;15;280;120;1242;2996
"PIZZA HUT 14"" CHS PIZZA,THIN 'N CRISPY CRUST 1 slice";0;15;296;1522;1325;2903
"PIZZA HUT 14"" PEPPERONI PIZZA,REG CRUST 1 slice";0;17;287;1217;1202;3248
"PIZZA HUT 14"" PEPPERONI PIZZA,THICK CRUST 1 slice";0;11;298;1224;1438;2987
"PIZZA HUT 14"" SUPER SUPREME PIZZA,REG CRUST 1 slice";0;2;248;1134;1095;2601
"FST FD, PZZA CHN, 14"" PZZA, CHS TPPING, REG CRUST 1 slice";0;7;264;1191;951;3258
"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THICK CRUST 1 slice";0;6;272;120;1099;3133
"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THIN CRUST 1 slice";0;14;304;1417;1568;2654
"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,REG CRUST 1 slice";0;1;276;1233;1123;3146
"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,THICK CRUST 1 slice";0;14;284;1243;1249;304
"FAST FD,PIZZA CHAIN,14"" PIZZA,MEAT & VEG TOPPING,REG CRUST 1 slice";0;2;244;1102;109;2538
Egg, Cheese and Sausage Griddle Cake Sandwich 1 item, 7.017 oz;0;16;291;1077;1773;2204
Sausage Griddle Cake Sandwich 1 item, 4.744 oz;0;14;318;841;1776;3125
Egg, Cheese and Bacon Griddle Cake Sandwich 1 item, 5.923 oz;0;11;272;1203;1319;2619
MCDONALD'S,CHICK SELECTS PREMIUM BREAST STRIPS 3 pieces, 4.6 oz;0;6;303;1723;1808;1783
MCDONALD'S,CHICK MCNUGGETS 4 pieces, 2.3 oz;0;14;291;1497;1807;1722
MCDONALD'S,BARBEQUE SAU 1 package;0;16;165;155;122;3693
MCDONALD'S,CREAMY RANCH SAU 1.5 oz;0;17;468;111;5203;349
MCDONALD'S,HONEY 1 package;0;6;351;9;0;8644
MCDONALD'S,HOT MUSTARD SAU 1 package;0;9;190;26;731;2908
MCDONALD'S,SPICY BUFFALO SAU 1.5 oz;0;17;142;54;1545;181
MCDONALD'S,SWT 'N SOUR SAU 1 package;0;12;170;66;109;3938
MCDONALD'S,TANGY HONEY MUSTARD SAU 1.5 oz;0;5;167;132;577;2881
MCDONALD'S,BISCUIT,REG SIZE 1 item, 2.7 oz;0;19;344;616;160;4377
MCDONALD'S,DELUXE WARM CINN ROLL 5.7 oz;0;4;367;562;1624;518
MCDONALD'S,HASH BROWNS 2 oz;0;8;262;226;1646;263
MCDONALD'S,SCRMBLD EGGS 2 eggs, 3.6 oz;0;1;193;1506;1469;185
MCDONALD'S,HOTCAKES (PLAIN) 3 hotcakes;0;17;228;60;584;3827
MCDONALD'S,WARM CINN ROLL 3.7 oz;0;9;398;718;1814;5302
MCDONALD'S,SAUSAGE PATTY 1.5 oz;0;6;405;1519;3958;14
MCDONALD'S,BKD APPL PIE 2.7 oz;0;2;323;307;1566;4362
MCDONALD'S,MCDONALDLAND CHOC CHIP COOKIES 2 oz;0;7;480;556;2279;6624
MCDONALD'S,MCDONALDLAND COOKIES 2 oz;0;13;447;656;1535;7275
MCDONALD'S,BACON,EGG & CHS MCGRIDDLES 1 item, 5.9 oz;0;3;272;1203;1319;2619
MCDONALD'S,SAUSAGE MCGRIDDLES 1 item, 4.744 oz;0;6;312;841;1776;3125
MCDONALD'S,SAUSAGE,EGG & CHS MCGRIDDLES 1 item, 7 oz;0;11;283;1077;1773;2204
MCDONALD'S,VANILLA TRIPLE THICK SHAKE 12 fl oz cup, child size;0;3;156;347;443;2661
MCDONALD'S,CHOC TRIPLE THICK SHAKE 12 fl oz cup, child size;0;12;163;369;451;2787
MCDONALD'S,STRAWBERRY TRIPLE THICK SHAKE 12 fl oz cup, child size;0;17;158;351;443;2679
MCDONALD'S,VANILLA RED FAT ICE CRM CONE 1 item, 3.175 oz;0;14;162;424;486;2636
MCDONALD'S,STRAWBERRY SUNDAE 1 item, 6.279 oz;0;5;158;319;395;2809
MCDONALD'S,HOT CARAMEL SUNDAE 1 item, 6.42 oz;0;6;188;358;489;3336
MCDONALD'S,HOT FUDGE SUNDAE 1 item, 6.314 oz;0;4;186;414;591;3005
MCDONALD'S,PNUTS (FOR SUNDAES) .3 oz;0;2;640;2804;5291;1623
MCDONALD'S,MCFLURRY W/ M&M'S CANDIES 12 fl oz cup, regular;0;4;177;402;646;2682
MCDONALD'S,MCFLURRY W/ OREO COOKIES 12 fl oz cup, regular;0;17;165;397;566;2555
MCDONALD'S,SAUSAGE BURRITO 1 item, 3.993 oz;0;11;262;1154;1515;2139
MCDONALD'S,BIG BRKFST 1 item, 9.5 oz;0;14;285;1016;1937;175
MCDONALD'S,APPL DIPPERS 1 package;0;9;48;0;0;121
MCDONALD'S,LOFAT CARAMEL SAU .8 oz;0;12;313;189;325;7153
MCDONALD'S,DOUBLE CHEESEBURGER 1 item;0;3;265;1489;1497;1983
MCDONALD'S,DOUBLE QUARTER POUNDER W/ CHS 1 item;0;13;262;1696;1622;1443
MCDONALD'S,NEWMAN'S OWN COBB DRSNG 2 fl oz;0;3;196;169;1445;1549
MCDONALD'S,NEWMAN'S OWN CREAMY CAESAR DRSNG 2 fl oz;0;8;319;356;315;685
MCDONALD'S,NEWMAN'S OWN LOFAT BALSAMIC VINAIGRETTE 2 fl oz;0;12;86;19;594;2465
MCDONALD'S,NEWMAN'S OWN RANCH DRSNG 2 fl oz;0;8;313;262;2657;1675
MCDONALD'S,BIG MAC (WITHOUT BIG MAC SAUCE) 1 item;0;6;234;1279;1157;2101
MCDONALD'S,BIG 'N TASTY 1 item;0;2;226;1064;1368;166
MCDONALD'S,BIG 'N TASTY (WITHOUT MAYONNAISE) 1 item;0;3;192;1125;911;1744
MCDONALD'S,BIG 'N TASTY W/ CHS 1 item;0;7;232;110;1458;1606
MCDONALD'S,BIG 'N TASTY W/ CHS (WITHOUT MAYONNAISE) 1 item;0;11;201;1159;1036;1681
MCDONALD'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE) 1 item;0;7;240;1108;846;3095
MCDONALD'S,EGG MCMUFFIN 1 item, 4.8 oz;0;3;215;1265;911;2054
MCDONALD'S,SAUSAGE MCMUFFIN 1 item, 4 oz;0;13;333;1266;2106;2452
MCDONALD'S,SAUSAGE MCMUFFIN W/ EGG 1 item, 5.7 oz;0;9;274;1259;1783;1728
MCDONALD'S,BACON EGG & CHS BISCUIT 1 item, 5 oz;0;3;304;1345;1877;2226
MCDONALD'S,SAUSAGE BISCUIT 1 item, 4.1 oz;0;19;376;962;254;272
MCDONALD'S,SAUSAGE BISCUIT W/ EGG 1 item, 5.7 oz;0;13;311;1127;2226;1928
MCDONALD'S,DELUXE BRKFST,W/ SYRUP & MARGARINE 1 item, 14.8 oz;0;10;285;756;1523;2948
MCDONALD'S,HOTCAKES & SAUSAGE 1 item;0;11;294;587;1321;3879
MCDONALD'S,HOTCAKES (WITH 2 PATS MARGARINE & SYRUP) 1 item;0;6;272;405;806;4608
MCDONALD'S,APPL DIPPERS W/ LOFAT CARAMEL SAU 1 item;0;14;111;45;77;2612
MCDONALD'S,FRUIT & WALNUT SALAD 1 item;0;8;118;181;505;166
MCDONALD'S,CAESAR SALAD W/ GRILLED CHICK 1 item, 10.9 oz;0;19;71;982;204;367
MCDONALD'S,CAESAR SALAD W/ CRISPY CHICK 1 item, 11.1 oz;0;8;104;832;531;62
MCDONALD'S,CAESAR SALAD WO/ CHICK 1 item;0;12;44;318;205;428
MCDONALD'S,BACON RANCH SALAD W/ GRILLED CHICK 1 item, 11.2 oz;0;12;81;1028;314;364
MCDONALD'S BACON RANCH SALAD W/ CRISPY CHICK 1 item, 11.4 oz;0;13;110;882;63;608
MCDONALD'S,BACON RANCH SALAD WO/ CHICK 1 item;0;9;61;414;364;42
MCDONALD'S,SIDE SALAD 1 item;0;13;20;103;19;43
MCDONALD'S,FRUIT 'N YOGURT PARFAIT 1 item;0;13;105;273;13;2072
MCDONALD'S,FRUIT 'N YOGURT PARFAIT (WITHOUT GRANOLA) 1 item;0;4;90;247;113;1767
MCDONALD'S,FILET-O-FISH (WITHOUT TARTAR SAUCE) 1 item;0;9;243;1247;762;3108
BURGER KING,CROISSAN'WICH W/ SAUSAGE,EGG & CHS 1 item;0;11;322;1231;2248;1765
BURGER KING,CROISSAN'WICH W/ SAUSAGE & CHS 1 item;0;11;376;1373;2545;230
BURGER KING,CROISSAN'WICH W/ EGG & CHS 1 item;0;13;283;1035;1578;2479
BURGER KING,FRENCH TOAST STKS 1 stick;0;14;349;60;1774;4121
BURGER KING,HASH BROWN ROUNDS 1 serving, small;0;15;369;287;2435;3455
FAST FOODS,MINIATURE CINN ROLLS 1 each;0;11;403;702;1795;5338
"FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO 1 item";0;5;252;1394;1566;1374
"FT FDS, HAMBRGER; SIN, LRG PATTY; W/ CONDMNTS, VEG, MAYO 1 item";0;19;226;1134;1237;1733
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT 1 item";0;5;256;1568;116;2214
"FAST FOODS,HMBURGR; SNG,REG PTTY; DBL BN W/ CNDMNT & SPL SAU 1 item";0;15;259;1217;133;2269
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; W/ CONDMNT 1 item";0;2;274;1489;1497;1983
"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT 1 item";0;6;272;1696;1622;1443
"FAST FDS,CHSEBURGER;SINGLE,LRG PATTY; W/ CONDMNT,VEG & MAYO 1 item";0;18;235;1303;1346;1545
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT 1 item";0;7;269;1521;144;1972
"FAST FDS,CHSEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT,VEG & MAYO 1 item";0;13;253;155;1563;1262
"FAST FOODS,CHSBURGR; DBL,RG PTTY; DBL BN W/ CNDMNT & SPL SAU 1 item";0;4;261;1194;141;2153
FAST FOODS,CHICK TENDERS 4 pieces;0;19;290;1729;1659;1779
MCDONALD'S,PREMIUM GRILLED CHICK CLASSIC SNDWCH 1 item, 8 oz;0;3;183;1416;429;2228
MCDONALD'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH 1 item, 8.1 oz;0;12;228;1208;868;2546
MCDONALD'S,PREMIUM GRILLED CHICK CLUB SNDWCH 1 item, 9.4 oz;0;12;221;1719;805;1987
MCDONALD'S,PREMIUM CRISPY CHICK CLUB SNDWCH 1 item, 9 oz;0;5;250;1538;1176;2261
MCDONALD'S,PREMIUM GRILLED CHICK RANCH BLT SNDWCH 1 item, 8.5 oz;0;7;204;167;541;2191
MCDONALD'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH 1 item, 8.5 oz;0;2;244;147;955;2493
MCDONALD'S,ENG MUFFIN 1 item, 2 oz;0;8;285;926;787;4436
FAST FOODS,BAGEL,W/ HAM,EGG,& CHS 1 item;0;12;253;1397;968;2743
FAST FOODS,BAGEL,W/ EGG,SAUSAGE PATTY,CHS,& CONDMNT 1 item;0;0;295;1298;1697;2264
FAST FOODS,BAGEL,W/ BRKFST STEAK,EGG,CHS,& CONDMNT 1 item;0;8;282;1595;1407;2299
LIGHT ICE CRM,SOFT SERVE,BLENDED W/ MILK CHOC CANDIES 12 fl oz, cup;0;9;182;402;646;2682
LIGHT ICE CRM,SOFT SERVE,BLENDED W/ COOKIE PIECES 12 fl oz, cup;0;1;169;397;566;2555
POPEYES,BATTER FRIES,ANALYZED PRIOR TO DECEMBER 2006 1 package;0;16;302;403;162;3506
POPEYES,BISCUIT,ANALYZED PRIOR TO NOVEMBER 2006 1 biscuit;0;15;400;573;2331;4188
POPEYES,COLESLAW 1 cup;0;5;161;98;1118;1412
POPEYES,MILD CHICK STRIPS,ANALYZED 2006 1 strip;0;2;271;192;1301;1931
POPEYES,SPICY CHICK STRIPS,ANALYZED 2006 1 strip;0;0;253;1961;112;1852
KENTUCKY FRIED CHICK,BISCUIT,ANALYZED PRIOR TO JANUARY 2007 1 biscuit;0;3;356;725;1745;4251
KENTUCKY FRIED CHICK,COLESLAW 1 cup;0;1;144;91;864;1565
KENTUCKY FRIED CHICK,CRISPY CHICK STRIPS,ANALYZED 2007 1 strip;0;17;274;2047;1526;1372
KENTUCKY FRIED CHICK,POPCORN CHICK,ANALYZED PRIOR 2007 1 piece;0;5;361;1803;2264;213
KENTUCKY FRIED CHICK,POTATO WEDGES,ANALYZED PRIOR 2007 1 package;0;19;283;405;1477;3355
KENTUCKY FRIED CHICK,FRIED CHICK,ORIGINAL RECPE,SKN & BRDING ;0;7;379;1217;2901;1725
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT ONLY 1 breast, without skin;0;8;171;2946;585;0
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT ONLY 1 drumstick, bone and skin removed;0;5;187;2692;863;49
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT ONLY 1 thigh, without skin;0;10;192;233;1082;28
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT ONLY 1 wing, without skin;0;19;233;3067;1136;193
KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,SKN & BRDING ;0;7;463;1084;3702;2166
KENTUCKY FRIED CHICK,EX CRISPY,BREAST,MEAT ONLY 1 breast, without skin;0;17;166;2947;532;15
KENTUCKY FRIED CHICK,EX CRISPY,DRUMSTK,MEAT ONLY 1 drumstick, bone and skin removed;0;15;187;2675;853;89
KENTUCKY FRIED CHICK,EX CRISPY,THIGH,MEAT ONLY 1 thigh, without skin;0;7;188;235;993;118
KENTUCKY FRIED CHICK,EX CRISPY,WING,MEAT ONLY 1 wing, without skin;0;18;262;3005;1384;434
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT & SKN 1 breast, with skin;0;13;234;2415;1296;529
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT & SKN 1 drumstick, with skin;0;18;245;2248;1477;553
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT & SKN 1 thigh, with skin;0;11;266;1888;1804;702
KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT & SKN 1 wing, with skin;0;2;291;2329;184;804
KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,BREAST,MEAT & SKN 1 breast, with skin;0;1;276;226;1702;809
KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,DRUMSTK,MEAT & SK 1 drumstick, with skin;0;4;285;2113;1859;822
KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,THIGH,MEAT & SKN 1 thigh, with skin;0;13;314;1771;2231;1054
KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,WING,MEAT & SKN 1 wing, with skin;0;16;351;2152;2413;1203
POPEYES,FRIED CHICK,MILD,BREAST,MEAT ONLY,SKN 1 breast, without skin;0;7;168;2911;532;99
POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT ONLY 1 drumstick, bone and skin removed;0;14;179;2622;766;118
POPEYES,FRIED CHICK,MILD,SKN & BREADING ;0;19;436;1202;3388;2085
